CombinedScore,Percentage in Communication skills,Hours working per day,Logical quotient rating,hackathons,coding skills rating,public speaking points,can work long time before system?,self-learning capability?,Extra-courses did,certifications,workshops,talenttests taken?,olympiads,reading and writing skills,memory capability score,Interested subjects,interested career area ,Job/Higher Studies?,Type of company want to settle in?,Taken inputs from seniors or elders,interested in games,Interested Type of Books,Salary Range Expected,In a Realtionship?,Gentle or Tuff behaviour?,Management or Technical,Salary/work,hard/smart worker,worked in teams ever?,Introvert,Suggested Job Role
7.4624999999999995,8.1,9,2,2,1,9,no,no,no,r programming,data science,yes,yes,medium,medium,programming,security,job,Sales and Marketing,yes,yes,Science fiction,salary,yes,gentle,Technical,work,smart worker,yes,no,Software Developer
7.612499999999999,7.0,4,8,3,2,3,yes,yes,no,information security,web technologies,yes,no,excellent,medium,networks,system developer,higherstudies,product development,yes,yes,Horror,Work,yes,stubborn,Management,salary,hard worker,yes,yes,Software Engineer
7.7,6.4,8,7,5,9,7,yes,no,yes,information security,cloud computing,yes,yes,medium,excellent,programming,Business process analyst,job,Service Based,no,no,Math,Work,yes,stubborn,Management,salary,smart worker,no,yes,Project Manager
8.512500000000001,7.5,5,3,5,3,5,yes,yes,yes,machine learning,hacking,yes,no,poor,poor,networks,Business process analyst,higherstudies,Finance,no,yes,Religion-Spirituality,salary,yes,gentle,Management,salary,hard worker,yes,yes,Project Manager
8.0,7.3,4,2,0,3,9,no,yes,no,machine learning,cloud computing,no,yes,excellent,poor,Software Engineering,cloud computing,job,SAaS services,yes,yes,Series,salary,yes,gentle,Management,salary,smart worker,yes,no,Database Administrator
7.6375,6.1,9,3,6,6,2,yes,yes,yes,machine learning,database security,yes,no,poor,excellent,programming,security,job,Sales and Marketing,yes,yes,Health,Work,no,gentle,Technical,work,smart worker,yes,no,E-Commerce Analyst
7.887499999999999,8.7,5,2,6,6,2,no,yes,yes,app development,cloud computing,no,yes,poor,excellent,Management,developer,job,Web Services,no,yes,History,salary,no,gentle,Management,salary,smart worker,yes,no,Portal Administrator
7.2,8.0,11,9,5,4,9,no,yes,no,distro making,database security,no,yes,excellent,medium,data engineering,Business process analyst,job,Cloud Services,yes,no,Horror,salary,yes,stubborn,Management,salary,hard worker,yes,yes,Network Security Administrator
7.6375,6.3,7,7,3,4,5,yes,yes,yes,machine learning,data science,no,no,medium,poor,Software Engineering,security,higherstudies,Product based,yes,no,Childrens,salary,no,gentle,Technical,work,smart worker,yes,no,Network Engineer
7.824999999999999,6.3,9,8,6,4,2,yes,yes,yes,python,hacking,yes,no,poor,excellent,data engineering,cloud computing,job,BPA,no,no,Autobiographies,salary,no,stubborn,Management,work,smart worker,no,yes,Quality Assurance Associate
7.7625,7.6,11,8,1,9,1,yes,yes,yes,full stack,data science,yes,no,medium,excellent,hacking,testing,higherstudies,BPA,yes,no,Science,salary,yes,stubborn,Management,work,smart worker,yes,yes,Software Engineer
7.4625,7.6,11,3,3,5,6,yes,no,no,shell programming,hacking,no,no,medium,poor,programming,system developer,job,Cloud Services,yes,yes,Math,salary,no,stubborn,Management,work,smart worker,no,yes,Systems Security Administrator
7.4375,7.8,8,4,1,5,2,yes,no,yes,full stack,hacking,yes,no,excellent,medium,Management,cloud computing,job,product development,no,yes,Poetry,salary,no,gentle,Technical,work,hard worker,no,yes,Quality Assurance Associate
7.262499999999999,6.7,8,6,0,9,4,no,no,no,app development,cloud computing,yes,yes,poor,excellent,networks,security,job,Testing and Maintainance Services,no,no,Action and Adventure,Work,yes,stubborn,Management,salary,hard worker,yes,yes,Network Security Administrator
7.625,6.9,6,4,6,2,2,no,no,no,full stack,testing,yes,yes,poor,excellent,networks,developer,job,Sales and Marketing,no,no,Action and Adventure,Work,no,stubborn,Technical,work,hard worker,yes,no,Information Technology Manager
8.3625,7.1,5,5,4,5,5,yes,yes,yes,r programming,cloud computing,yes,no,poor,medium,cloud computing,security,higherstudies,Cloud Services,yes,yes,Journals,salary,no,stubborn,Management,salary,smart worker,yes,yes,Database Developer
7.375000000000001,8.9,12,6,3,3,1,yes,yes,no,shell programming,testing,no,no,poor,excellent,cloud computing,cloud computing,higherstudies,Product based,no,yes,Travel,salary,no,gentle,Management,salary,smart worker,no,no,Web Developer
8.575000000000001,7.2,9,4,2,7,3,no,yes,no,python,hacking,no,no,excellent,excellent,data engineering,system developer,job,Testing and Maintainance Services,no,yes,Diaries,Work,no,gentle,Management,work,smart worker,no,no,Technical Engineer
7.875,7.3,7,8,4,7,7,yes,yes,no,r programming,cloud computing,no,no,medium,excellent,Computer Architecture,developer,job,Testing and Maintainance Services,no,yes,Science fiction,salary,no,stubborn,Technical,salary,smart worker,yes,no,UX Designer
7.5625,7.8,4,5,2,2,7,no,yes,no,distro making,system designing,yes,no,poor,medium,Management,cloud computing,job,product development,no,no,Encyclopedias,salary,no,stubborn,Technical,salary,smart worker,no,no,Software Developer
7.925,8.5,11,7,1,5,6,yes,no,no,app development,game development,no,yes,poor,excellent,networks,security,higherstudies,Cloud Services,yes,no,Science,salary,no,gentle,Management,work,hard worker,yes,no,Systems Security Administrator
7.112500000000001,6.0,5,4,4,7,6,no,yes,yes,app development,game development,no,no,poor,excellent,parallel computing,security,higherstudies,Testing and Maintainance Services,yes,no,Comics,Work,no,gentle,Technical,salary,hard worker,yes,no,CRM Technical Developer
7.85,6.8,5,6,3,1,1,yes,yes,yes,shell programming,system designing,yes,yes,excellent,poor,Computer Architecture,system developer,job,Sales and Marketing,yes,no,Fantasy,Work,yes,stubborn,Management,work,smart worker,no,no,Technical Support
7.775,8.8,12,4,5,2,4,yes,no,no,information security,cloud computing,no,yes,medium,medium,data engineering,cloud computing,higherstudies,Finance,no,yes,Biographies,Work,yes,gentle,Technical,salary,hard worker,yes,yes,Data Architect
7.575,7.9,11,6,5,6,7,no,no,yes,r programming,game development,no,yes,excellent,poor,IOT,developer,job,Cloud Services,no,no,Self help,Work,yes,gentle,Management,work,hard worker,yes,no,Quality Assurance Associate
8.05,7.9,12,4,3,3,3,yes,yes,no,full stack,database security,yes,yes,poor,poor,cloud computing,developer,higherstudies,BPA,yes,no,Romance,Work,yes,gentle,Management,salary,smart worker,yes,no,Business Intelligence Analyst
7.3500000000000005,9.1,5,5,5,2,5,no,yes,yes,python,game development,yes,yes,poor,poor,data engineering,Business process analyst,higherstudies,Service Based,yes,no,Biographies,salary,yes,stubborn,Management,salary,hard worker,yes,no,Design & UX
7.487500000000001,8.0,5,6,5,3,4,yes,yes,yes,python,system designing,yes,yes,medium,poor,Computer Architecture,cloud computing,higherstudies,Service Based,no,no,Religion-Spirituality,salary,no,gentle,Technical,salary,hard worker,yes,yes,E-Commerce Analyst
7.187499999999999,7.8,12,6,6,3,4,yes,yes,no,hadoop,testing,no,no,poor,excellent,hacking,Business process analyst,job,Testing and Maintainance Services,yes,yes,Self help,Work,no,stubborn,Technical,work,smart worker,yes,no,Software Systems Engineer
7.5625,7.7,5,3,6,6,2,yes,no,yes,app development,data science,yes,yes,poor,medium,hacking,testing,higherstudies,Web Services,yes,yes,Art,salary,yes,gentle,Management,work,hard worker,no,no,Technical Support
7.924999999999999,7.8,5,9,1,6,3,no,no,yes,app development,testing,no,no,medium,excellent,Software Engineering,developer,higherstudies,Cloud Services,yes,no,Travel,Work,yes,gentle,Technical,work,hard worker,no,no,Network Security Administrator
7.237499999999999,6.1,7,5,6,4,2,yes,no,yes,shell programming,cloud computing,no,no,poor,medium,programming,Business process analyst,job,Testing and Maintainance Services,no,yes,Fantasy,salary,no,gentle,Technical,salary,hard worker,no,no,Network Engineer
8.2,7.7,4,9,1,6,2,yes,yes,yes,python,database security,yes,yes,excellent,medium,parallel computing,testing,job,Web Services,no,no,Journals,salary,yes,stubborn,Management,salary,hard worker,no,yes,Software Developer
7.775,9.1,4,9,3,7,4,yes,no,yes,machine learning,testing,no,yes,excellent,poor,cloud computing,testing,higherstudies,product development,no,yes,Poetry,salary,no,stubborn,Management,work,hard worker,yes,yes,Network Security Administrator
7.775,6.1,7,4,1,8,7,yes,no,no,app development,cloud computing,yes,yes,medium,excellent,data engineering,Business process analyst,job,product development,yes,no,Math,salary,no,gentle,Technical,salary,smart worker,yes,yes,Database Manager
7.425,8.5,6,4,0,6,2,yes,yes,yes,shell programming,testing,no,yes,excellent,medium,data engineering,security,job,Cloud Services,no,yes,Journals,Work,yes,stubborn,Management,work,hard worker,no,no,Technical Engineer
8.212499999999999,7.3,11,6,2,7,7,yes,yes,yes,python,game development,no,no,excellent,excellent,cloud computing,cloud computing,job,Cloud Services,no,no,Satire,Work,no,gentle,Technical,salary,hard worker,yes,yes,CRM Technical Developer
8.675,6.8,11,9,2,7,7,yes,yes,yes,shell programming,data science,yes,no,medium,excellent,programming,developer,job,Finance,no,yes,Series,Work,no,stubborn,Management,work,smart worker,no,yes,UX Designer
7.7625,6.6,10,2,2,7,8,no,yes,no,distro making,testing,yes,yes,excellent,poor,hacking,cloud computing,job,BPA,yes,yes,Biographies,salary,yes,gentle,Management,salary,hard worker,no,yes,Network Security Engineer
7.312500000000001,7.4,11,2,4,2,8,no,yes,yes,distro making,database security,no,yes,excellent,medium,data engineering,system developer,higherstudies,product development,yes,no,Horror,Work,yes,gentle,Technical,work,smart worker,yes,yes,CRM Business Analyst
7.4125000000000005,7.4,5,8,4,2,9,no,yes,no,information security,hacking,yes,no,medium,excellent,data engineering,Business process analyst,job,Cloud Services,no,yes,Cookbooks,salary,yes,stubborn,Technical,work,smart worker,yes,yes,CRM Business Analyst
7.65,8.2,12,6,0,7,4,no,yes,no,app development,cloud computing,no,no,poor,excellent,IOT,security,job,Finance,no,no,Fantasy,salary,yes,gentle,Management,work,hard worker,yes,yes,Database Administrator
8.387500000000001,6.5,12,7,4,7,1,no,yes,no,hadoop,web technologies,no,no,poor,poor,hacking,testing,higherstudies,Cloud Services,no,yes,Encyclopedias,Work,yes,gentle,Technical,work,hard worker,yes,no,Network Engineer
8.325,7.2,12,6,4,1,2,yes,yes,no,app development,database security,yes,yes,medium,medium,hacking,cloud computing,higherstudies,Product based,no,yes,Satire,salary,no,stubborn,Management,work,smart worker,no,no,Network Security Engineer
7.987499999999999,8.9,9,4,6,7,1,no,yes,yes,shell programming,hacking,yes,yes,medium,excellent,parallel computing,testing,higherstudies,Web Services,no,no,Romance,salary,yes,gentle,Management,work,smart worker,yes,no,Systems Security Administrator
7.525,8.3,9,3,0,4,6,yes,yes,yes,machine learning,web technologies,no,no,excellent,excellent,IOT,Business process analyst,job,Sales and Marketing,no,no,Horror,salary,no,gentle,Management,work,smart worker,no,no,Technical Engineer
7.175000000000001,9.3,4,8,0,3,5,yes,no,no,python,database security,yes,no,excellent,poor,Computer Architecture,testing,higherstudies,Service Based,yes,no,Horror,Work,yes,stubborn,Technical,work,smart worker,yes,no,Database Administrator
7.775,9.4,10,3,3,4,1,no,no,yes,app development,data science,no,yes,poor,poor,programming,system developer,job,product development,yes,no,Action and Adventure,salary,yes,stubborn,Technical,work,hard worker,no,yes,Programmer Analyst
7.687500000000002,9.2,7,3,1,9,1,no,no,no,full stack,data science,no,no,excellent,poor,Management,developer,job,product development,yes,yes,Science fiction,salary,no,stubborn,Technical,work,smart worker,yes,yes,Systems Security Administrator
7.4125000000000005,6.4,7,4,4,4,2,yes,yes,no,distro making,database security,no,no,medium,excellent,data engineering,developer,higherstudies,product development,no,no,Fantasy,Work,no,stubborn,Technical,work,smart worker,no,no,UX Designer
8.175,9.0,7,3,0,8,9,yes,yes,no,hadoop,testing,no,no,medium,medium,Management,developer,job,Finance,no,no,Satire,salary,yes,gentle,Management,salary,smart worker,no,yes,Business Systems Analyst
7.8125,6.0,11,1,0,2,7,no,no,no,app development,hacking,no,yes,excellent,poor,Management,cloud computing,higherstudies,Testing and Maintainance Services,no,yes,Mystery,salary,yes,stubborn,Management,work,smart worker,yes,yes,Database Manager
8.6875,6.1,7,2,1,4,3,no,no,yes,information security,hacking,no,no,excellent,medium,parallel computing,Business process analyst,higherstudies,Web Services,no,yes,Science fiction,Work,no,gentle,Management,work,smart worker,no,yes,UX Designer
7.762500000000001,9.2,5,2,4,8,4,yes,yes,yes,hadoop,system designing,yes,yes,excellent,medium,IOT,security,job,BPA,yes,yes,Anthology,Work,no,gentle,Management,work,smart worker,no,yes,Business Intelligence Analyst
7.9625,7.1,5,3,0,6,8,no,yes,no,machine learning,web technologies,no,yes,poor,excellent,parallel computing,testing,job,BPA,yes,yes,Mystery,salary,no,gentle,Management,work,smart worker,no,yes,Database Manager
7.375,8.9,7,5,6,7,3,no,yes,yes,hadoop,web technologies,no,no,medium,poor,networks,developer,higherstudies,BPA,no,no,Religion-Spirituality,Work,yes,gentle,Management,work,smart worker,yes,no,Database Developer
8.0,9.1,11,3,1,9,1,yes,no,no,machine learning,web technologies,yes,no,excellent,excellent,data engineering,testing,higherstudies,SAaS services,yes,no,Math,salary,no,stubborn,Technical,work,smart worker,no,yes,Database Developer
7.7749999999999995,6.4,5,8,3,8,7,no,yes,yes,distro making,cloud computing,no,yes,medium,medium,Computer Architecture,developer,higherstudies,Finance,yes,yes,Biographies,Work,yes,stubborn,Technical,work,hard worker,yes,yes,Web Developer
6.675,7.1,7,4,0,3,3,no,yes,yes,app development,cloud computing,yes,no,medium,poor,hacking,developer,higherstudies,product development,yes,yes,Art,salary,no,stubborn,Technical,salary,smart worker,yes,yes,Project Manager
7.75,9.3,12,6,1,1,7,no,yes,yes,hadoop,web technologies,no,yes,medium,medium,networks,system developer,job,BPA,no,no,Diaries,salary,no,stubborn,Management,work,hard worker,no,yes,Information Technology Auditor
7.4375,7.2,12,1,5,7,3,yes,yes,no,app development,cloud computing,yes,yes,poor,medium,IOT,security,higherstudies,Service Based,no,yes,Dictionaries,Work,no,gentle,Management,work,hard worker,no,no,Software Developer
7.9375,6.2,11,4,3,8,2,no,yes,no,r programming,hacking,no,no,medium,poor,Management,system developer,higherstudies,Finance,no,yes,Autobiographies,Work,no,gentle,Technical,salary,hard worker,yes,yes,Network Security Administrator
7.537499999999999,6.1,12,8,4,9,3,no,yes,yes,python,testing,no,no,medium,medium,IOT,system developer,job,product development,no,yes,Mystery,Work,no,stubborn,Technical,work,smart worker,yes,no,CRM Technical Developer
6.987500000000001,7.9,12,8,4,9,5,no,no,yes,shell programming,database security,yes,no,medium,excellent,networks,developer,higherstudies,Testing and Maintainance Services,no,yes,Biographies,Work,no,stubborn,Technical,salary,hard worker,no,yes,Software Systems Engineer
8.3875,9.3,11,5,3,3,4,no,no,no,app development,system designing,yes,yes,poor,medium,Software Engineering,Business process analyst,job,Web Services,yes,yes,Journals,Work,no,stubborn,Management,work,hard worker,no,yes,Technical Services/Help Desk/Tech Support
8.6375,6.9,5,6,6,8,5,yes,no,no,information security,web technologies,yes,no,poor,poor,cloud computing,testing,job,Web Services,yes,no,Horror,salary,yes,gentle,Technical,work,hard worker,no,no,Software Quality Assurance (QA) / Testing
7.3500000000000005,8.6,8,7,4,9,5,yes,yes,no,shell programming,hacking,no,yes,poor,medium,data engineering,developer,job,product development,no,no,Travel,Work,no,stubborn,Management,work,smart worker,yes,yes,Information Technology Manager
7.7625,9.4,7,9,1,5,4,yes,no,yes,app development,game development,no,yes,poor,medium,networks,testing,job,Web Services,no,no,Science,Work,yes,gentle,Management,work,smart worker,no,no,CRM Technical Developer
8.1,7.7,6,6,0,2,1,no,yes,no,r programming,game development,yes,no,medium,excellent,data engineering,cloud computing,job,Product based,no,no,Art,Work,no,stubborn,Technical,work,smart worker,no,yes,Technical Engineer
7.6375,8.8,11,9,2,2,5,no,yes,yes,app development,cloud computing,yes,yes,medium,excellent,IOT,developer,job,product development,no,yes,Prayer books,salary,no,gentle,Technical,salary,smart worker,no,yes,Technical Support
8.125,6.1,7,3,2,2,1,yes,no,yes,shell programming,system designing,no,no,poor,medium,IOT,developer,job,Product based,no,yes,Series,salary,no,gentle,Technical,salary,hard worker,no,yes,Technical Support
7.949999999999999,7.0,8,9,2,2,6,yes,no,yes,full stack,web technologies,yes,no,excellent,excellent,IOT,Business process analyst,job,Service Based,yes,no,Encyclopedias,Work,no,gentle,Management,work,smart worker,no,no,Software Developer
